datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:30:59,1,22.62,23.19,"0
"
2022-10-07 14:31:02,1,22.56,23.06,"0
"
2022-10-07 14:31:05,1,22.44,23.00,"0
"
2022-10-07 14:31:08,1,22.31,22.94,"0
"
2022-10-07 14:31:12,1,22.25,22.87,"0
"
