datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-06 17:58:03,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:58:07,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:58:11,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:15,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:58:19,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:58:23,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:26,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:30,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:58:34,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:38,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:42,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:46,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:50,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:58:53,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:58:57,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:01,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:59:05,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:09,-*,3,35.75,35.94,629,"*-
"
2022-12-06 17:59:13,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:17,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:20,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:24,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:28,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:32,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:36,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:40,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:44,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:47,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:50,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:54,-*,3,35.75,35.88,629,"*-
"
2022-12-06 17:59:58,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:00:02,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:00:06,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:00:10,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:00:14,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:00:17,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:21,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:00:25,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:29,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:33,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:37,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:00:41,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:44,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:48,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:52,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:00:56,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:01:00,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:01:04,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:01:08,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:01:11,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:01:15,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:01:19,-*,3,35.75,35.88,630,"*-
"
2022-12-06 18:01:23,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:01:27,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:01:31,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:01:35,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:01:38,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:01:42,-*,3,35.75,35.94,630,"*-
"
2022-12-06 18:01:46,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:01:50,-*,3,35.75,35.88,631,"*-
"
2022-12-06 18:01:54,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:01:58,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:02,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:05,-*,3,35.75,35.88,631,"*-
"
2022-12-06 18:02:09,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:13,-*,3,35.75,35.94,631,"*-
"
2022-12-06 18:02:17,-*,3,35.75,35.94,631,"*-
"
