datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:20:32,1,39.44,40.19,"0
"
2022-10-07 14:20:42,1,39.44,40.19,"0
"
2022-10-07 14:20:52,1,39.38,40.19,"0
"
2022-10-07 14:21:02,1,39.38,40.19,"0
"
2022-10-07 14:21:12,1,39.38,40.19,"0
"
2022-10-07 14:21:22,1,39.31,40.13,"0
"
2022-10-07 14:21:32,1,39.31,40.13,"0
"
2022-10-07 14:21:42,1,39.31,40.13,"0
"
2022-10-07 14:21:52,1,39.31,40.06,"0
"
