datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:27:18,1,38.00,38.94,"0
"
2022-10-07 14:27:28,1,38.00,38.94,"0
"
2022-10-07 14:27:38,1,38.00,38.88,"0
"
2022-10-07 14:27:52,1,37.75,38.69,"0
"
