Fri May  5 14:47:35 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:47:36 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:47:37 2023,"-*,4,34.19,33.00,761,*-
"
Fri May  5 14:47:38 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:38 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:39 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:40 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:41 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:41 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:47:42 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:47:43 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:44 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:44 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:47:45 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:46 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:47 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:48 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:47:48 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:47:49 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:47:50 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:47:51 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:51 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:52 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:47:53 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:54 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:55 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:47:55 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:56 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:57 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:58 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:47:58 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:47:59 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:00 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:01 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:48:02 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:48:02 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:48:03 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:04 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:05 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:05 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:06 2023,"-*,4,34.19,33.00,761,*-
"
Fri May  5 14:48:07 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:08 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:08 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:09 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:10 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:48:11 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:12 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:12 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:13 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:14 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:15 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:48:15 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:48:16 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:17 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:18 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:19 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:19 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:48:20 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:21 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:22 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:48:22 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:23 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:24 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:25 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:25 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:26 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:27 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:28 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:29 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:48:29 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:30 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:31 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:32 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:48:32 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:48:33 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:48:34 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:35 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:48:36 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:36 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:37 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:38 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:39 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:48:39 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:40 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:48:41 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:48:42 2023,"-*,4,34.13,33.25,761,*-
"
Fri May  5 14:48:42 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:43 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:44 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:48:45 2023,"-*,4,34.13,33.00,761,*-
"
