,Timestamp,U1[V],I1[A],P1[W],U2[V],I2[A],P2[W],U3[V],I3[A],P3[W],U4[V],I4[A],P4[W]
566,13:29:25.223,1.3,0.4815,0.625,1.3019999999999998,1.6625,2.165,1.2990000000000002,1.499,1.945,1.298,2.506,3.255
567,13:34:25.223,1.3,0.4965,0.645,1.3019999999999998,1.6685,2.17,1.2990000000000002,1.549,2.01,1.298,2.504,3.25
568,13:39:25.223,1.3,0.509,0.66,1.3019999999999998,1.673,2.18,1.2990000000000002,1.601,2.08,1.298,2.506,3.255
569,13:44:25.223,1.3,0.523,0.68,1.3019999999999998,1.6775,2.185,1.2990000000000002,1.6595,2.155,1.298,2.507,3.255
570,13:49:25.223,1.3,0.535,0.695,1.3019999999999998,1.682,2.19,1.2990000000000002,1.7225,2.24,1.297,2.5085,3.255
571,13:54:25.223,1.3,0.5465,0.71,1.3019999999999998,1.6915,2.2,1.2990000000000002,1.7815,2.315,1.297,2.508,3.255
572,13:59:25.223,1.3,0.5575,0.725,1.3019999999999998,1.6965,2.21,1.2990000000000002,1.8425,2.395,1.298,2.509,3.255
573,14:04:25.223,1.3,0.5675,0.74,1.3019999999999998,1.6985,2.21,1.2990000000000002,1.8995,2.465,1.298,2.509,3.255
574,14:09:25.223,1.3,0.5775,0.75,1.3019999999999998,1.702,2.215,1.2990000000000002,1.955,2.54,1.297,2.507,3.25
575,14:14:25.223,1.3,0.587,0.765,1.3019999999999998,1.7055,2.22,1.2990000000000002,2.0015,2.6,1.297,2.509,3.255
