datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:25:37,1,38.88,39.75,"0
"
2022-10-07 14:25:47,1,38.88,39.69,"0
"
2022-10-07 14:25:57,1,38.81,39.69,"0
"
2022-10-07 14:26:07,1,38.81,39.69,"0
"
2022-10-07 14:26:17,1,38.81,39.69,"0
"
2022-10-07 14:26:27,1,38.75,39.63,"0
"
2022-10-07 14:26:37,1,38.00,39.00,"0
"
2022-10-07 14:26:47,1,38.06,38.94,"0
"
2022-10-07 14:26:57,1,38.06,38.94,"0
"
