datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:23:55,1,39.06,39.94,"0
"
2022-10-07 14:24:05,1,39.06,39.88,"0
"
2022-10-07 14:24:15,1,39.06,39.88,"0
"
2022-10-07 14:24:25,1,39.00,39.88,"0
"
2022-10-07 14:24:35,1,39.00,39.81,"0
"
2022-10-07 14:24:45,1,39.00,39.81,"0
"
2022-10-07 14:24:55,1,39.00,39.75,"0
"
2022-10-07 14:25:05,1,38.94,39.81,"0
"
2022-10-07 14:25:15,1,38.94,39.75,"0
"
