#Device,NGP814
#Device Name,
#Format,LOG
#Date,2022-10-17
#Version,02.006 024C22E07
#Serial No.,100760
#Logging Interval[s],300.000
#Mode,Unlimited
#Start Time,14:19:25
#Stop Time,XX:XX:XX
#Actual Count,0000000000
#Adjustment Ch1,factory
#Adjustment Ch2,factory
#Adjustment Ch3,factory
#Adjustment Ch4,factory
Timestamp,U1[V],I1[A],P1[W],U2[V],I2[A],P2[W],U3[V],I3[A],P3[W],U4[V],I4[A],P4[W]
05:19:25.223,1.301,0.2310,0.300,1.302,1.8340,2.390,1.300,0.8525,1.110,1.297,2.4570,3.185
05:24:25.223,1.300,0.2285,0.295,1.302,1.8320,2.385,1.300,0.8485,1.105,1.297,2.4580,3.190
05:29:25.223,1.301,0.2280,0.295,1.302,1.8250,2.375,1.300,0.8420,1.095,1.298,2.4585,3.190
05:34:25.223,1.300,0.2255,0.295,1.302,1.8215,2.370,1.299,0.8350,1.085,1.297,2.4570,3.185
05:39:25.223,1.300,0.2255,0.295,1.302,1.8150,2.365,1.299,0.8310,1.080,1.297,2.4575,3.185
05:44:25.223,1.300,0.2245,0.290,1.302,1.8110,2.360,1.299,0.8280,1.075,1.297,2.4570,3.185
05:49:25.223,1.300,0.2235,0.290,1.302,1.8040,2.350,1.300,0.8315,1.080,1.297,2.4575,3.185
05:54:25.223,1.300,0.2215,0.290,1.302,1.8000,2.345,1.300,0.8285,1.075,1.298,2.4565,3.190
05:59:25.223,1.300,0.2200,0.285,1.302,1.7940,2.335,1.299,0.8230,1.070,1.297,2.4550,3.185
06:04:25.223,1.300,0.2200,0.285,1.302,1.7860,2.325,1.299,0.8180,1.065,1.298,2.4575,3.190
06:09:25.223,1.300,0.2190,0.285,1.302,1.7825,2.320,1.300,0.8155,1.060,1.297,2.4560,3.185
06:14:25.223,1.300,0.2185,0.285,1.302,1.7740,2.310,1.299,0.8110,1.055,1.297,2.4575,3.185
06:19:25.223,1.300,0.2170,0.280,1.302,1.7710,2.305,1.300,0.8110,1.055,1.297,2.4555,3.185
06:24:25.223,1.300,0.2165,0.280,1.302,1.7655,2.300,1.300,0.8030,1.045,1.298,2.4570,3.190
06:29:25.223,1.300,0.2160,0.280,1.303,1.7600,2.295,1.299,0.7980,1.035,1.297,2.4550,3.185
06:34:25.223,1.300,0.2155,0.280,1.302,1.7550,2.285,1.300,0.7965,1.035,1.297,2.4555,3.185
06:39:25.223,1.300,0.2155,0.280,1.302,1.7500,2.280,1.299,0.7920,1.030,1.297,2.4540,3.185
06:44:25.223,1.300,0.2135,0.280,1.302,1.7445,2.270,1.299,0.7860,1.020,1.297,2.4535,3.180
06:49:25.223,1.300,0.2125,0.275,1.302,1.7415,2.265,1.299,0.7860,1.020,1.297,2.4530,3.180
06:54:25.223,1.300,0.2115,0.275,1.302,1.7370,2.260,1.300,0.7820,1.015,1.297,2.4525,3.180
06:59:25.223,1.300,0.2115,0.275,1.302,1.7350,2.260,1.299,0.7790,1.010,1.297,2.4535,3.180
07:04:25.223,1.300,0.2105,0.275,1.302,1.7305,2.255,1.299,0.7725,1.005,1.297,2.4535,3.180
07:09:25.223,1.300,0.2095,0.270,1.302,1.7225,2.245,1.299,0.7700,1.000,1.297,2.4520,3.180
07:14:25.223,1.300,0.2095,0.270,1.302,1.7165,2.235,1.299,0.7680,1.000,1.297,2.4525,3.180
07:19:25.223,1.300,0.2090,0.270,1.302,1.7125,2.230,1.299,0.7655,0.995,1.297,2.4525,3.180
07:24:25.223,1.300,0.2075,0.270,1.302,1.7080,2.225,1.299,0.7625,0.990,1.297,2.4525,3.180
07:29:25.223,1.300,0.2070,0.270,1.302,1.7035,2.220,1.299,0.7605,0.990,1.297,2.4545,3.185
07:34:25.223,1.300,0.2065,0.270,1.302,1.6970,2.210,1.299,0.7615,0.990,1.297,2.4520,3.180
07:39:25.223,1.300,0.2060,0.270,1.302,1.6925,2.205,1.299,0.7570,0.985,1.297,2.4520,3.180
07:44:25.223,1.300,0.2050,0.265,1.302,1.6910,2.200,1.299,0.7545,0.980,1.297,2.4530,3.180
07:49:25.223,1.300,0.2050,0.265,1.302,1.6845,2.195,1.299,0.7520,0.975,1.297,2.4535,3.180
07:54:25.223,1.300,0.2040,0.265,1.302,1.6780,2.185,1.299,0.7515,0.975,1.297,2.4500,3.180
07:59:25.223,1.300,0.2025,0.265,1.302,1.6745,2.180,1.299,0.7515,0.975,1.297,2.4520,3.180
08:04:25.223,1.300,0.2025,0.265,1.302,1.6720,2.175,1.299,0.7485,0.970,1.297,2.4515,3.180
08:09:25.223,1.300,0.2015,0.260,1.302,1.6655,2.170,1.300,0.7480,0.970,1.297,2.4520,3.180
08:14:25.223,1.300,0.2020,0.265,1.302,1.6605,2.160,1.299,0.7435,0.965,1.297,2.4510,3.180
08:19:25.223,1.300,0.2010,0.260,1.302,1.6540,2.155,1.300,0.7430,0.965,1.297,2.4500,3.180
08:24:25.223,1.300,0.2010,0.260,1.302,1.6490,2.145,1.299,0.7410,0.965,1.297,2.4490,3.175
08:29:25.223,1.300,0.1995,0.260,1.302,1.6435,2.140,1.300,0.7380,0.960,1.297,2.4490,3.175
08:34:25.223,1.300,0.1990,0.260,1.302,1.6385,2.135,1.299,0.7330,0.950,1.297,2.4520,3.180
08:39:25.223,1.300,0.1990,0.260,1.302,1.6330,2.125,1.299,0.7310,0.950,1.297,2.4500,3.180
08:44:25.223,1.300,0.1990,0.260,1.302,1.6260,2.115,1.300,0.7320,0.950,1.297,2.4500,3.180
08:49:25.223,1.300,0.1970,0.255,1.302,1.6200,2.110,1.300,0.7330,0.955,1.297,2.4500,3.180
08:54:25.223,1.300,0.1975,0.255,1.302,1.6155,2.105,1.300,0.7280,0.945,1.298,2.4515,3.180
08:59:25.223,1.300,0.1955,0.255,1.302,1.6090,2.095,1.299,0.7235,0.940,1.298,2.4525,3.185
09:04:25.223,1.300,0.1950,0.255,1.302,1.6015,2.085,1.299,0.7190,0.935,1.297,2.4490,3.175
09:09:25.223,1.300,0.1955,0.255,1.302,1.5965,2.080,1.299,0.7165,0.930,1.297,2.4485,3.175
09:14:25.223,1.300,0.1940,0.250,1.302,1.5915,2.070,1.299,0.7150,0.930,1.297,2.4490,3.175
09:19:25.223,1.300,0.1940,0.250,1.302,1.5850,2.065,1.299,0.7110,0.925,1.297,2.4490,3.175
09:24:25.223,1.300,0.1930,0.250,1.302,1.5795,2.055,1.299,0.7100,0.920,1.297,2.4465,3.175
09:29:25.223,1.300,0.1930,0.250,1.302,1.5735,2.050,1.299,0.7100,0.920,1.297,2.4490,3.175
09:34:25.223,1.300,0.1925,0.250,1.302,1.5680,2.040,1.299,0.7095,0.920,1.298,2.4500,3.180
09:39:25.223,1.300,0.1925,0.250,1.302,1.5635,2.035,1.299,0.7080,0.920,1.297,2.4485,3.175
09:44:25.223,1.300,0.1915,0.250,1.302,1.5585,2.030,1.299,0.7065,0.920,1.297,2.4465,3.175
09:49:25.223,1.300,0.1945,0.255,1.302,1.5620,2.035,1.299,0.7790,1.010,1.297,2.5095,3.255
09:54:25.223,1.300,0.1975,0.255,1.302,1.5615,2.035,1.299,0.8895,1.155,1.298,2.4905,3.235
09:59:25.223,1.300,0.1980,0.255,1.303,1.5560,2.025,1.300,0.8980,1.165,1.297,2.4800,3.215
10:04:25.223,1.300,0.1965,0.255,1.302,1.5470,2.015,1.300,0.8600,1.120,1.297,2.4735,3.210
10:09:25.223,1.300,0.1960,0.255,1.302,1.5385,2.005,1.300,0.8135,1.060,1.297,2.4710,3.205
10:14:25.223,1.300,0.1955,0.255,1.302,1.5305,1.995,1.300,0.7740,1.005,1.298,2.4700,3.205
10:19:25.223,1.300,0.1935,0.250,1.302,1.5250,1.985,1.299,0.7420,0.965,1.298,2.4685,3.205
10:24:25.223,1.300,0.1930,0.250,1.302,1.5185,1.975,1.299,0.7165,0.930,1.297,2.4670,3.200
10:29:25.223,1.300,0.1920,0.250,1.302,1.5120,1.970,1.299,0.6970,0.905,1.298,2.4680,3.205
10:34:25.223,1.300,0.1920,0.250,1.302,1.5060,1.960,1.300,0.6855,0.890,1.298,2.4685,3.205
10:39:25.223,1.300,0.1905,0.250,1.302,1.4995,1.950,1.299,0.6730,0.875,1.298,2.4645,3.200
10:44:25.223,1.300,0.1895,0.245,1.302,1.4940,1.945,1.299,0.6670,0.865,1.297,2.4645,3.195
10:49:25.223,1.300,0.1890,0.245,1.302,1.4885,1.940,1.299,0.6565,0.855,1.298,2.4650,3.200
10:54:25.223,1.300,0.1885,0.245,1.302,1.4815,1.930,1.299,0.6515,0.845,1.298,2.4670,3.200
10:59:25.223,1.300,0.1875,0.245,1.302,1.4740,1.920,1.299,0.6455,0.840,1.298,2.4630,3.195
11:04:25.223,1.300,0.1880,0.245,1.302,1.4670,1.910,1.299,0.6400,0.830,1.298,2.4640,3.200
11:09:25.223,1.300,0.1880,0.245,1.302,1.4645,1.905,1.299,0.6350,0.825,1.298,2.4620,3.195
11:14:25.223,1.300,0.1860,0.240,1.302,1.4570,1.895,1.300,0.6345,0.825,1.298,2.4610,3.195
11:19:25.223,1.300,0.1850,0.240,1.302,1.4520,1.890,1.299,0.6295,0.820,1.298,2.4590,3.190
11:24:25.223,1.300,0.1845,0.240,1.302,1.4435,1.880,1.299,0.6265,0.815,1.298,2.4595,3.190
11:29:25.223,1.300,0.1840,0.240,1.302,1.4375,1.870,1.299,0.6225,0.810,1.298,2.4575,3.190
11:34:25.223,1.300,0.1825,0.235,1.302,1.4295,1.860,1.299,0.6175,0.800,1.297,2.4570,3.185
11:39:25.223,1.300,0.1835,0.240,1.302,1.4235,1.855,1.299,0.6150,0.800,1.297,2.4560,3.185
11:44:25.223,1.300,0.1820,0.235,1.302,1.4175,1.845,1.299,0.6125,0.795,1.297,2.4545,3.185
11:49:25.223,1.300,0.1820,0.235,1.302,1.4115,1.840,1.299,0.6130,0.795,1.298,2.4545,3.185
11:54:25.223,1.300,0.1810,0.235,1.302,1.4065,1.830,1.299,0.6115,0.795,1.298,2.4535,3.185
11:59:25.223,1.300,0.1825,0.235,1.302,1.4100,1.835,1.298,0.6070,0.790,1.298,2.4550,3.185
12:04:25.223,1.300,0.1815,0.235,1.302,1.4135,1.840,1.299,0.6345,0.825,1.298,2.4565,3.190
12:09:25.223,1.300,0.1905,0.250,1.302,1.4340,1.865,1.299,0.7905,1.025,1.298,2.5085,3.255
12:14:25.223,1.300,0.2030,0.265,1.302,1.4450,1.880,1.299,0.8660,1.125,1.298,2.4970,3.240
12:19:25.223,1.300,0.2210,0.285,1.302,1.4595,1.900,1.299,0.9100,1.180,1.298,2.4905,3.235
12:24:25.223,1.300,0.2420,0.315,1.302,1.4760,1.920,1.299,0.9500,1.235,1.298,2.4885,3.230
12:29:25.223,1.300,0.2655,0.345,1.302,1.4940,1.945,1.300,0.9840,1.280,1.298,2.4900,3.230
12:34:25.223,1.300,0.2870,0.375,1.302,1.5100,1.965,1.299,1.0300,1.340,1.298,2.4930,3.235
12:39:25.223,1.300,0.3100,0.405,1.302,1.5285,1.990,1.299,1.0780,1.400,1.298,2.4940,3.235
12:44:25.223,1.300,0.3305,0.430,1.302,1.5450,2.010,1.299,1.1270,1.465,1.298,2.4950,3.240
12:49:25.223,1.300,0.3495,0.455,1.302,1.5615,2.035,1.299,1.1735,1.525,1.297,2.4955,3.235
12:54:25.223,1.300,0.3670,0.475,1.302,1.5765,2.055,1.299,1.2190,1.585,1.297,2.4975,3.240
12:59:25.223,1.300,0.3845,0.500,1.302,1.5905,2.070,1.299,1.2595,1.635,1.297,2.4995,3.240
13:04:25.223,1.300,0.4010,0.520,1.302,1.6090,2.095,1.299,1.3005,1.690,1.298,2.5000,3.245
13:09:25.223,1.300,0.4185,0.545,1.302,1.6140,2.100,1.300,1.3420,1.745,1.298,2.5025,3.250
13:14:25.223,1.300,0.4340,0.565,1.302,1.6245,2.115,1.299,1.3780,1.790,1.298,2.5020,3.250
13:19:25.223,1.300,0.4500,0.585,1.302,1.6470,2.145,1.299,1.4170,1.840,1.298,2.5020,3.250
13:24:25.223,1.300,0.4675,0.610,1.302,1.6565,2.155,1.300,1.4600,1.900,1.297,2.5065,3.250
13:29:25.223,1.300,0.4815,0.625,1.302,1.6625,2.165,1.299,1.4990,1.945,1.298,2.5060,3.255
13:34:25.223,1.300,0.4965,0.645,1.302,1.6685,2.170,1.299,1.5490,2.010,1.298,2.5040,3.250
13:39:25.223,1.300,0.5090,0.660,1.302,1.6730,2.180,1.299,1.6010,2.080,1.298,2.5060,3.255
13:44:25.223,1.300,0.5230,0.680,1.302,1.6775,2.185,1.299,1.6595,2.155,1.298,2.5070,3.255
13:49:25.223,1.300,0.5350,0.695,1.302,1.6820,2.190,1.299,1.7225,2.240,1.297,2.5085,3.255
13:54:25.223,1.300,0.5465,0.710,1.302,1.6915,2.200,1.299,1.7815,2.315,1.297,2.5080,3.255
13:59:25.223,1.300,0.5575,0.725,1.302,1.6965,2.210,1.299,1.8425,2.395,1.298,2.5090,3.255
14:04:25.223,1.300,0.5675,0.740,1.302,1.6985,2.210,1.299,1.8995,2.465,1.298,2.5090,3.255
14:09:25.223,1.300,0.5775,0.750,1.302,1.7020,2.215,1.299,1.9550,2.540,1.297,2.5070,3.250
14:14:25.223,1.300,0.5870,0.765,1.302,1.7055,2.220,1.299,2.0015,2.600,1.297,2.5090,3.255
