datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-03 19:41:40,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:41:43,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:41:47,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:41:51,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:41:55,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:41:59,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:03,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:07,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:10,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:14,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:18,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:22,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:25,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:29,-*,3,35.75,35.75,946,"*-
"
2022-12-03 19:42:33,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:42:37,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:42:41,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:42:45,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:42:49,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:42:52,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:42:56,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:00,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:04,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:08,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:12,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:16,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:19,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:23,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:27,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:31,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:35,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:39,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:43:43,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:46,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:50,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:54,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:43:58,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:02,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:06,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:10,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:44:13,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:17,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:21,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:44:25,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:44:29,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:33,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:37,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:40,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:44:44,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:44:48,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:44:52,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:44:56,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:45:00,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:45:04,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:45:07,-*,3,35.75,35.81,947,"*-
"
2022-12-03 19:45:11,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:45:15,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:45:19,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:45:23,-*,3,35.75,35.75,947,"*-
"
2022-12-03 19:45:27,-*,3,35.75,35.69,947,"*-
"
2022-12-03 19:45:31,-*,3,35.75,35.69,947,"*-
"
2022-12-03 19:45:34,-*,3,35.75,35.69,948,"*-
"
2022-12-03 19:45:38,-*,3,35.75,35.69,948,"*-
"
2022-12-03 19:45:42,-*,3,35.75,35.69,948,"*-
"
2022-12-03 19:45:46,-*,3,35.75,35.69,948,"*-
"
2022-12-03 19:45:50,-*,3,35.75,35.69,948,"*-
"
2022-12-03 19:45:54,-*,3,35.75,35.69,949,"*-
"
2022-12-03 19:45:58,-*,3,35.75,35.75,949,"*-
"
2022-12-03 19:46:01,-*,3,35.75,35.69,949,"*-
"
2022-12-03 19:46:05,-*,3,35.75,35.69,949,"*-
"
2022-12-03 19:46:09,-*,3,35.75,35.69,949,"*-
"
2022-12-03 19:46:13,-*,3,35.75,35.75,950,"*-
"
2022-12-03 19:46:17,-*,3,35.75,35.75,950,"*-
"
