datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:12:03,1,20.44,20.75,"0
"
2022-10-07 14:12:13,1,20.44,20.81,"0
"
2022-10-07 14:12:23,1,20.44,20.75,"0
"
2022-10-07 14:12:33,1,20.44,20.75,"0
"
2022-10-07 14:12:43,1,20.44,20.75,"0
"
2022-10-07 14:12:53,1,20.44,20.75,"0
"
2022-10-07 14:13:03,1,20.44,20.75,"0
"
2022-10-07 14:13:13,1,20.44,20.75,"0
"
2022-10-07 14:13:23,1,20.50,20.75,"0
"
