datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:13:45,1,20.44,20.81,"0
"
2022-10-07 14:13:55,1,20.44,20.75,"0
"
2022-10-07 14:14:05,1,20.50,20.75,"0
"
2022-10-07 14:14:15,1,20.44,20.81,"0
"
2022-10-07 14:14:25,1,20.44,20.81,"0
"
2022-10-07 14:14:35,1,20.50,20.75,"0
"
2022-10-07 14:14:45,1,20.44,20.75,"0
"
2022-10-07 14:14:55,1,20.50,20.75,"0
"
2022-10-07 14:15:05,1,20.44,20.81,"0
"
