datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:30:39,1,23.37,23.81,"0
"
2022-10-07 14:30:42,1,23.19,23.69,"0
"
2022-10-07 14:30:46,1,23.06,23.62,"0
"
2022-10-07 14:30:48,1,22.94,23.44,"0
"
2022-10-07 14:30:52,1,22.87,23.37,"0
"
