datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:15:27,1,20.50,20.75,"0
"
2022-10-07 14:15:37,1,20.50,20.81,"0
"
2022-10-07 14:15:47,1,20.44,20.75,"0
"
2022-10-07 14:15:57,1,20.50,20.75,"0
"
2022-10-07 14:16:07,1,20.50,20.81,"0
"
2022-10-07 14:16:17,1,20.50,20.75,"0
"
2022-10-07 14:16:27,1,20.50,20.75,"0
"
2022-10-07 14:16:37,1,20.50,20.75,"0
"
2022-10-07 14:16:47,1,20.50,20.75,"0
"
