datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:31:18,1,22.06,22.75,"0
"
2022-10-07 14:31:21,1,22.00,22.62,"0
"
2022-10-07 14:31:24,1,21.94,22.56,"0
"
2022-10-07 14:31:26,1,21.81,22.50,"0
"
2022-10-07 14:31:29,1,21.75,22.50,"0
"
2022-10-07 14:31:33,1,21.69,22.37,"0
"
2022-10-07 14:31:36,1,21.62,22.31,"0
"
