datetime,ID,Tmp1,Tmp2,Cnt
2022-10-07 14:22:13,1,39.25,40.06,"0
"
2022-10-07 14:22:23,1,39.25,40.06,"0
"
2022-10-07 14:22:33,1,39.19,40.00,"0
"
2022-10-07 14:22:43,1,39.19,40.00,"0
"
2022-10-07 14:22:53,1,39.19,40.00,"0
"
2022-10-07 14:23:03,1,39.19,40.00,"0
"
2022-10-07 14:23:14,1,39.13,40.00,"0
"
2022-10-07 14:23:24,1,39.13,39.94,"0
"
2022-10-07 14:23:34,1,39.13,39.94,"0
"
